,datetime,holiday,workingday,temp,atemp,humidity,windspeed,hour,date,date_newyear_num,count,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
3967,2011-09-16 08:00:00,0,1,17.22,21.21,67,15.0013,8,2011-09-16,258,409,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3968,2011-09-16 09:00:00,0,1,18.86,22.725,55,16.9979,9,2011-09-16,258,210,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3969,2011-09-16 10:00:00,0,1,20.5,24.24,51,19.0012,10,2011-09-16,258,140,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3970,2011-09-16 11:00:00,0,1,20.5,24.24,51,8.9981,11,2011-09-16,258,179,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3971,2011-09-16 12:00:00,0,1,21.32,25.0,45,0.0,12,2011-09-16,258,251,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3972,2011-09-16 13:00:00,0,1,22.14,25.76,42,0.0,13,2011-09-16,258,223,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3973,2011-09-16 14:00:00,0,1,22.14,25.76,45,11.0014,14,2011-09-16,258,225,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3974,2011-09-16 15:00:00,0,1,22.14,25.76,45,15.0013,15,2011-09-16,258,203,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3975,2011-09-16 16:00:00,0,1,21.32,25.0,48,11.0014,16,2011-09-16,258,358,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3976,2011-09-16 17:00:00,0,1,21.32,25.0,48,8.9981,17,2011-09-16,258,566,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3977,2011-09-16 18:00:00,0,1,21.32,25.0,52,11.0014,18,2011-09-16,258,482,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3978,2011-09-16 19:00:00,0,1,20.5,24.24,55,11.0014,19,2011-09-16,258,315,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3979,2011-09-16 20:00:00,0,1,20.5,24.24,55,0.0,20,2011-09-16,258,225,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3980,2011-09-16 21:00:00,0,1,20.5,24.24,63,0.0,21,2011-09-16,258,163,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3981,2011-09-16 22:00:00,0,1,19.68,23.485,67,6.0032,22,2011-09-16,258,167,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3982,2011-09-16 23:00:00,0,1,20.5,24.24,59,0.0,23,2011-09-16,258,126,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3983,2011-09-17 00:00:00,0,0,18.86,22.725,72,11.0014,0,2011-09-17,259,108,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3984,2011-09-17 01:00:00,0,0,18.86,22.725,72,7.0015,1,2011-09-17,259,80,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3985,2011-09-17 02:00:00,0,0,18.86,22.725,82,6.0032,2,2011-09-17,259,79,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3986,2011-09-17 03:00:00,0,0,18.86,22.725,72,8.9981,3,2011-09-17,259,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3987,2011-09-17 04:00:00,0,0,18.86,22.725,72,8.9981,4,2011-09-17,259,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3988,2011-09-17 05:00:00,0,0,18.86,22.725,72,11.0014,5,2011-09-17,259,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3989,2011-09-17 06:00:00,0,0,18.86,22.725,72,15.0013,6,2011-09-17,259,22,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3990,2011-09-17 07:00:00,0,0,18.86,22.725,77,12.998,7,2011-09-17,259,37,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3991,2011-09-17 08:00:00,0,0,18.86,22.725,77,16.9979,8,2011-09-17,259,108,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3992,2011-09-17 09:00:00,0,0,19.68,23.485,67,15.0013,9,2011-09-17,259,177,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3993,2011-09-17 10:00:00,0,0,20.5,24.24,68,19.0012,10,2011-09-17,259,249,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3994,2011-09-17 11:00:00,0,0,21.32,25.0,68,15.0013,11,2011-09-17,259,367,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3995,2011-09-17 12:00:00,0,0,21.32,25.0,67,15.0013,12,2011-09-17,259,372,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3996,2011-09-17 13:00:00,0,0,21.32,25.0,68,12.998,13,2011-09-17,259,349,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3997,2011-09-17 14:00:00,0,0,21.32,25.0,72,12.998,14,2011-09-17,259,297,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3998,2011-09-17 15:00:00,0,0,21.32,25.0,72,12.998,15,2011-09-17,259,354,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3999,2011-09-17 16:00:00,0,0,22.14,25.76,68,16.9979,16,2011-09-17,259,305,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4000,2011-09-17 17:00:00,0,0,21.32,25.0,72,15.0013,17,2011-09-17,259,359,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4001,2011-09-17 18:00:00,0,0,21.32,25.0,72,15.0013,18,2011-09-17,259,329,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4002,2011-09-17 19:00:00,0,0,21.32,25.0,68,8.9981,19,2011-09-17,259,256,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4003,2011-09-17 20:00:00,0,0,21.32,25.0,68,8.9981,20,2011-09-17,259,176,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4004,2011-09-17 21:00:00,0,0,20.5,24.24,72,12.998,21,2011-09-17,259,170,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4005,2011-09-17 22:00:00,0,0,20.5,24.24,72,15.0013,22,2011-09-17,259,143,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4006,2011-09-17 23:00:00,0,0,18.86,22.725,82,11.0014,23,2011-09-17,259,136,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4007,2011-09-18 00:00:00,0,0,18.86,22.725,77,15.0013,0,2011-09-18,260,112,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4008,2011-09-18 01:00:00,0,0,18.86,22.725,77,15.0013,1,2011-09-18,260,79,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4009,2011-09-18 02:00:00,0,0,18.04,21.97,82,16.9979,2,2011-09-18,260,89,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4010,2011-09-18 03:00:00,0,0,18.04,21.97,82,12.998,3,2011-09-18,260,36,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4011,2011-09-18 04:00:00,0,0,18.04,21.97,77,15.0013,4,2011-09-18,260,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4012,2011-09-18 05:00:00,0,0,18.04,21.97,77,15.0013,5,2011-09-18,260,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4013,2011-09-18 06:00:00,0,0,18.04,21.97,77,16.9979,6,2011-09-18,260,12,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4014,2011-09-18 07:00:00,0,0,18.86,22.725,72,15.0013,7,2011-09-18,260,44,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4015,2011-09-18 08:00:00,0,0,18.86,22.725,72,16.9979,8,2011-09-18,260,69,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4016,2011-09-18 09:00:00,0,0,19.68,23.485,67,16.9979,9,2011-09-18,260,140,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4017,2011-09-18 10:00:00,0,0,20.5,24.24,72,11.0014,10,2011-09-18,260,260,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4018,2011-09-18 11:00:00,0,0,21.32,25.0,68,15.0013,11,2011-09-18,260,317,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4019,2011-09-18 12:00:00,0,0,22.14,25.76,64,8.9981,12,2011-09-18,260,364,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4020,2011-09-18 13:00:00,0,0,22.96,26.515,60,8.9981,13,2011-09-18,260,376,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4021,2011-09-18 14:00:00,0,0,23.78,27.275,56,8.9981,14,2011-09-18,260,311,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4022,2011-09-18 15:00:00,0,0,23.78,27.275,60,8.9981,15,2011-09-18,260,365,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4023,2011-09-18 16:00:00,0,0,22.96,26.515,64,11.0014,16,2011-09-18,260,369,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4024,2011-09-18 17:00:00,0,0,22.96,26.515,64,12.998,17,2011-09-18,260,325,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4025,2011-09-18 18:00:00,0,0,22.96,26.515,60,7.0015,18,2011-09-18,260,289,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4026,2011-09-18 19:00:00,0,0,22.14,25.76,68,7.0015,19,2011-09-18,260,245,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4027,2011-09-18 20:00:00,0,0,22.14,25.76,68,6.0032,20,2011-09-18,260,180,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4028,2011-09-18 21:00:00,0,0,22.14,25.76,68,6.0032,21,2011-09-18,260,147,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4029,2011-09-18 22:00:00,0,0,22.14,25.76,68,6.0032,22,2011-09-18,260,84,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4030,2011-09-18 23:00:00,0,0,22.14,25.76,68,12.998,23,2011-09-18,260,54,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4031,2011-09-19 00:00:00,0,1,21.32,25.0,72,11.0014,0,2011-09-19,261,37,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4032,2011-09-19 01:00:00,0,1,21.32,25.0,72,7.0015,1,2011-09-19,261,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4033,2011-09-19 02:00:00,0,1,21.32,25.0,72,8.9981,2,2011-09-19,261,13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4034,2011-09-19 03:00:00,0,1,20.5,24.24,77,8.9981,3,2011-09-19,261,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4035,2011-09-19 04:00:00,0,1,20.5,24.24,77,11.0014,4,2011-09-19,261,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4036,2011-09-19 05:00:00,0,1,20.5,24.24,77,12.998,5,2011-09-19,261,28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4037,2011-09-19 06:00:00,0,1,20.5,24.24,77,15.0013,6,2011-09-19,261,113,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4038,2011-09-19 07:00:00,0,1,20.5,24.24,82,15.0013,7,2011-09-19,261,332,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4039,2011-09-19 08:00:00,0,1,21.32,25.0,77,8.9981,8,2011-09-19,261,420,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4040,2011-09-19 09:00:00,0,1,22.14,25.76,68,11.0014,9,2011-09-19,261,215,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4041,2011-09-19 10:00:00,0,1,22.96,26.515,64,8.9981,10,2011-09-19,261,105,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4042,2011-09-19 11:00:00,0,1,23.78,27.275,64,11.0014,11,2011-09-19,261,139,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4043,2011-09-19 12:00:00,0,1,23.78,27.275,60,6.0032,12,2011-09-19,261,189,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4044,2011-09-19 13:00:00,0,1,24.6,30.305,60,0.0,13,2011-09-19,261,177,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4045,2011-09-19 14:00:00,0,1,24.6,30.305,60,12.998,14,2011-09-19,261,188,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4046,2011-09-19 15:00:00,0,1,24.6,30.305,60,15.0013,15,2011-09-19,261,187,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4047,2011-09-19 16:00:00,0,1,24.6,30.305,60,11.0014,16,2011-09-19,261,263,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4048,2011-09-19 17:00:00,0,1,23.78,27.275,64,8.9981,17,2011-09-19,261,568,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4049,2011-09-19 18:00:00,0,1,22.96,26.515,68,8.9981,18,2011-09-19,261,540,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4050,2011-09-19 19:00:00,0,1,22.96,26.515,68,7.0015,19,2011-09-19,261,374,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4051,2011-09-19 20:00:00,0,1,22.96,26.515,68,8.9981,20,2011-09-19,261,231,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4052,2011-09-19 21:00:00,0,1,22.96,26.515,68,11.0014,21,2011-09-19,261,200,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4053,2011-09-19 22:00:00,0,1,22.96,26.515,68,11.0014,22,2011-09-19,261,129,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4054,2011-09-19 23:00:00,0,1,22.96,26.515,73,12.998,23,2011-09-19,261,68,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4055,2011-10-01 00:00:00,0,0,20.5,24.24,63,26.0027,0,2011-10-01,273,130,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4056,2011-10-01 01:00:00,0,0,19.68,23.485,67,22.0028,1,2011-10-01,273,58,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4057,2011-10-01 02:00:00,0,0,18.86,22.725,63,27.9993,2,2011-10-01,273,67,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4058,2011-10-01 03:00:00,0,0,18.86,22.725,59,27.9993,3,2011-10-01,273,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4059,2011-10-01 04:00:00,0,0,18.04,21.97,58,27.9993,4,2011-10-01,273,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4060,2011-10-01 05:00:00,0,0,18.04,21.97,62,19.9995,5,2011-10-01,273,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4061,2011-10-01 06:00:00,0,0,17.22,21.21,67,22.0028,6,2011-10-01,273,19,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4062,2011-10-01 07:00:00,0,0,17.22,21.21,67,16.9979,7,2011-10-01,273,36,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4063,2011-10-01 08:00:00,0,0,16.4,20.455,76,22.0028,8,2011-10-01,273,67,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4064,2011-10-01 09:00:00,0,0,16.4,20.455,82,23.9994,9,2011-10-01,273,129,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4065,2011-10-01 10:00:00,0,0,16.4,20.455,76,23.9994,10,2011-10-01,273,121,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4066,2011-10-01 11:00:00,0,0,15.58,19.695,82,22.0028,11,2011-10-01,273,132,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4067,2011-10-01 12:00:00,0,0,16.4,20.455,82,16.9979,12,2011-10-01,273,158,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4068,2011-10-01 13:00:00,0,0,16.4,20.455,82,22.0028,13,2011-10-01,273,125,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4069,2011-10-01 14:00:00,0,0,17.22,21.21,71,23.9994,14,2011-10-01,273,180,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4070,2011-10-01 15:00:00,0,0,17.22,21.21,71,19.0012,15,2011-10-01,273,195,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4071,2011-10-01 16:00:00,0,0,16.4,20.455,76,19.9995,16,2011-10-01,273,223,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4072,2011-10-01 17:00:00,0,0,16.4,20.455,76,12.998,17,2011-10-01,273,228,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4073,2011-10-01 18:00:00,0,0,15.58,19.695,87,15.0013,18,2011-10-01,273,140,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4074,2011-10-01 19:00:00,0,0,15.58,19.695,82,12.998,19,2011-10-01,273,126,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4075,2011-10-01 20:00:00,0,0,14.76,18.18,87,7.0015,20,2011-10-01,273,66,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4076,2011-10-01 21:00:00,0,0,14.76,18.18,87,7.0015,21,2011-10-01,273,56,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4077,2011-10-01 22:00:00,0,0,14.76,17.425,93,15.0013,22,2011-10-01,273,70,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4078,2011-10-01 23:00:00,0,0,14.76,17.425,93,15.0013,23,2011-10-01,273,65,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4079,2011-10-02 00:00:00,0,0,14.76,16.665,93,19.9995,0,2011-10-02,274,47,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4080,2011-10-02 01:00:00,0,0,13.94,15.91,87,16.9979,1,2011-10-02,274,24,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4081,2011-10-02 02:00:00,0,0,13.94,15.15,87,19.9995,2,2011-10-02,274,30,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4082,2011-10-02 03:00:00,0,0,13.94,15.91,87,19.0012,3,2011-10-02,274,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4083,2011-10-02 04:00:00,0,0,13.94,15.91,87,16.9979,4,2011-10-02,274,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4084,2011-10-02 05:00:00,0,0,13.12,15.15,87,19.0012,5,2011-10-02,274,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4085,2011-10-02 06:00:00,0,0,13.12,15.91,81,11.0014,6,2011-10-02,274,15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4086,2011-10-02 07:00:00,0,0,13.94,16.665,76,12.998,7,2011-10-02,274,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4087,2011-10-02 08:00:00,0,0,13.94,16.665,76,12.998,8,2011-10-02,274,64,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4088,2011-10-02 09:00:00,0,0,14.76,16.665,76,23.9994,9,2011-10-02,274,115,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4089,2011-10-02 10:00:00,0,0,14.76,16.665,71,19.0012,10,2011-10-02,274,248,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4090,2011-10-02 11:00:00,0,0,15.58,19.695,66,16.9979,11,2011-10-02,274,292,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4091,2011-10-02 12:00:00,0,0,16.4,20.455,62,12.998,12,2011-10-02,274,321,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4092,2011-10-02 13:00:00,0,0,16.4,20.455,62,15.0013,13,2011-10-02,274,308,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4093,2011-10-02 14:00:00,0,0,14.76,17.425,81,11.0014,14,2011-10-02,274,256,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4094,2011-10-02 15:00:00,0,0,14.76,16.665,81,16.9979,15,2011-10-02,274,173,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4095,2011-10-02 16:00:00,0,0,14.76,17.425,87,12.998,16,2011-10-02,274,206,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4096,2011-10-02 17:00:00,0,0,14.76,17.425,87,11.0014,17,2011-10-02,274,167,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4097,2011-10-02 18:00:00,0,0,14.76,17.425,81,12.998,18,2011-10-02,274,174,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4098,2011-10-02 19:00:00,0,0,15.58,19.695,76,11.0014,19,2011-10-02,274,162,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4099,2011-10-02 20:00:00,0,0,14.76,16.665,76,16.9979,20,2011-10-02,274,87,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4100,2011-10-02 21:00:00,0,0,14.76,17.425,71,15.0013,21,2011-10-02,274,88,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4101,2011-10-02 22:00:00,0,0,14.76,18.18,81,6.0032,22,2011-10-02,274,64,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4102,2011-10-02 23:00:00,0,0,14.76,18.18,81,6.0032,23,2011-10-02,274,25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4103,2011-10-03 00:00:00,0,1,13.94,17.425,87,7.0015,0,2011-10-03,275,16,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4104,2011-10-03 01:00:00,0,1,14.76,18.18,81,6.0032,1,2011-10-03,275,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4105,2011-10-03 02:00:00,0,1,14.76,18.18,76,7.0015,2,2011-10-03,275,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4106,2011-10-03 03:00:00,0,1,14.76,18.94,81,0.0,3,2011-10-03,275,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4107,2011-10-03 04:00:00,0,1,13.94,17.425,87,7.0015,4,2011-10-03,275,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4108,2011-10-03 05:00:00,0,1,14.76,18.18,76,7.0015,5,2011-10-03,275,21,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4109,2011-10-03 06:00:00,0,1,14.76,18.94,71,0.0,6,2011-10-03,275,94,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4110,2011-10-03 07:00:00,0,1,14.76,17.425,71,8.9981,7,2011-10-03,275,249,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4111,2011-10-03 08:00:00,0,1,14.76,18.18,71,7.0015,8,2011-10-03,275,372,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4112,2011-10-03 09:00:00,0,1,16.4,20.455,66,6.0032,9,2011-10-03,275,153,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4113,2011-10-03 10:00:00,0,1,16.4,20.455,66,7.0015,10,2011-10-03,275,101,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4114,2011-10-03 11:00:00,0,1,16.4,20.455,71,15.0013,11,2011-10-03,275,126,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4115,2011-10-03 12:00:00,0,1,16.4,20.455,71,8.9981,12,2011-10-03,275,147,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4116,2011-10-03 13:00:00,0,1,17.22,21.21,67,11.0014,13,2011-10-03,275,118,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4117,2011-10-03 14:00:00,0,1,16.4,20.455,76,0.0,14,2011-10-03,275,120,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4118,2011-10-03 15:00:00,0,1,16.4,20.455,76,0.0,15,2011-10-03,275,101,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4119,2011-10-03 16:00:00,0,1,16.4,20.455,76,7.0015,16,2011-10-03,275,218,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4120,2011-10-03 17:00:00,0,1,16.4,20.455,76,11.0014,17,2011-10-03,275,495,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4121,2011-10-03 18:00:00,0,1,16.4,20.455,76,11.0014,18,2011-10-03,275,412,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4122,2011-10-03 19:00:00,0,1,16.4,20.455,76,0.0,19,2011-10-03,275,315,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4123,2011-10-03 20:00:00,0,1,16.4,20.455,82,0.0,20,2011-10-03,275,204,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4124,2011-10-03 21:00:00,0,1,16.4,20.455,82,0.0,21,2011-10-03,275,138,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4125,2011-10-03 22:00:00,0,1,16.4,20.455,82,0.0,22,2011-10-03,275,91,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4126,2011-10-03 23:00:00,0,1,16.4,20.455,82,7.0015,23,2011-10-03,275,54,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4127,2011-10-04 00:00:00,0,1,16.4,20.455,87,6.0032,0,2011-10-04,276,27,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4128,2011-10-04 01:00:00,0,1,16.4,20.455,87,7.0015,1,2011-10-04,276,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4129,2011-10-04 02:00:00,0,1,16.4,20.455,87,0.0,2,2011-10-04,276,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4130,2011-10-04 03:00:00,0,1,16.4,20.455,82,7.0015,3,2011-10-04,276,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4131,2011-10-04 04:00:00,0,1,16.4,20.455,82,6.0032,4,2011-10-04,276,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4132,2011-10-04 05:00:00,0,1,16.4,20.455,82,8.9981,5,2011-10-04,276,27,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4133,2011-10-04 06:00:00,0,1,16.4,20.455,82,7.0015,6,2011-10-04,276,112,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4134,2011-10-04 07:00:00,0,1,17.22,21.21,82,19.0012,7,2011-10-04,276,309,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4135,2011-10-04 08:00:00,0,1,18.04,21.97,77,15.0013,8,2011-10-04,276,400,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4136,2011-10-04 09:00:00,0,1,18.86,22.725,67,16.9979,9,2011-10-04,276,187,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4137,2011-10-04 10:00:00,0,1,19.68,23.485,67,19.0012,10,2011-10-04,276,126,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4138,2011-10-04 11:00:00,0,1,22.14,25.76,64,19.0012,11,2011-10-04,276,124,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4139,2011-10-04 12:00:00,0,1,22.96,26.515,56,19.9995,12,2011-10-04,276,199,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4140,2011-10-04 13:00:00,0,1,22.96,26.515,56,19.9995,13,2011-10-04,276,173,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4141,2011-10-04 14:00:00,0,1,23.78,27.275,53,16.9979,14,2011-10-04,276,183,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4142,2011-10-04 15:00:00,0,1,23.78,27.275,56,19.0012,15,2011-10-04,276,194,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4143,2011-10-04 16:00:00,0,1,23.78,27.275,56,22.0028,16,2011-10-04,276,309,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4144,2011-10-04 17:00:00,0,1,22.96,26.515,60,26.0027,17,2011-10-04,276,585,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
